complaint_id,material_id,supplier_id,complaint_number,complaint_type,severity,opened_date,status
432,79,17,CMP-000432,Performance,Minor,2024-10-29,Open
433,91,31,CMP-000433,Documentation,Minor,2024-01-13,Open
434,157,93,CMP-000434,Contamination,Major,2025-11-07,Closed
435,266,37,CMP-000435,Contamination,Critical,2025-08-13,Open
436,153,41,CMP-000436,Contamination,Critical,2025-01-24,Closed
437,20,7,CMP-000437,Packaging,Major,2024-12-19,Open
438,292,77,CMP-000438,Contamination,Major,2025-12-20,Closed
439,86,112,CMP-000439,Packaging,Major,2025-07-16,Closed
440,196,26,CMP-000440,Documentation,Minor,2025-01-12,Closed
441,141,79,CMP-000441,Documentation,Minor,2025-04-22,Closed
442,245,69,CMP-000442,Performance,Minor,2025-07-09,Closed
443,227,63,CMP-000443,Appearance,Minor,2025-10-22,Open
444,250,32,CMP-000444,Packaging,Minor,2026-02-18,Closed
445,285,75,CMP-000445,Documentation,Major,2024-08-16,Closed
446,181,73,CMP-000446,Contamination,Minor,2025-09-02,Closed
447,29,71,CMP-000447,Performance,Major,2024-10-28,Closed
448,22,102,CMP-000448,Performance,Minor,2025-01-31,Closed
449,77,80,CMP-000449,Appearance,Critical,2026-02-19,Closed
450,204,46,CMP-000450,Packaging,Minor,2024-11-05,Open
451,259,71,CMP-000451,Documentation,Minor,2026-04-06,Closed
452,130,26,CMP-000452,Packaging,Minor,2025-07-14,Closed
453,149,18,CMP-000453,Performance,Major,2024-10-18,Open
454,264,15,CMP-000454,Performance,Critical,2025-03-07,Open
455,6,1,CMP-000455,Packaging,Critical,2024-10-01,Closed
456,97,5,CMP-000456,Appearance,Major,2026-01-23,Open
457,220,24,CMP-000457,Documentation,Major,2025-08-27,Closed
458,203,60,CMP-000458,Contamination,Minor,2024-04-22,Open
459,172,82,CMP-000459,Contamination,Minor,2024-10-21,Closed
460,140,66,CMP-000460,Packaging,Minor,2025-07-30,Closed
461,271,17,CMP-000461,Appearance,Critical,2024-07-04,Closed
462,66,84,CMP-000462,Performance,Minor,2025-04-07,Closed
463,267,5,CMP-000463,Contamination,Minor,2024-02-29,Open
464,213,3,CMP-000464,Contamination,Critical,2025-10-01,Closed
465,185,21,CMP-000465,Performance,Minor,2025-09-04,Closed
466,245,108,CMP-000466,Documentation,Minor,2025-05-06,Closed
467,42,24,CMP-000467,Documentation,Critical,2024-09-02,Closed
468,133,55,CMP-000468,Packaging,Critical,2024-06-23,Closed
469,277,117,CMP-000469,Documentation,Minor,2024-08-19,Open
470,122,116,CMP-000470,Appearance,Minor,2025-06-09,Closed
471,295,70,CMP-000471,Appearance,Minor,2024-01-12,Closed
472,196,5,CMP-000472,Documentation,Minor,2024-02-13,Closed
473,288,98,CMP-000473,Documentation,Minor,2024-08-26,Closed
474,58,95,CMP-000474,Appearance,Minor,2024-02-29,Closed
475,5,106,CMP-000475,Packaging,Major,2024-10-14,Closed
476,194,112,CMP-000476,Contamination,Major,2024-05-08,Closed
477,204,17,CMP-000477,Appearance,Minor,2024-06-18,Open
478,210,120,CMP-000478,Performance,Minor,2024-10-17,Closed
479,113,70,CMP-000479,Documentation,Minor,2024-03-14,Closed
480,83,60,CMP-000480,Contamination,Minor,2025-08-16,Closed
481,87,91,CMP-000481,Performance,Minor,2025-03-24,Closed
482,244,1,CMP-000482,Performance,Minor,2025-01-28,Closed
483,208,76,CMP-000483,Contamination,Critical,2024-04-09,Closed
484,178,68,CMP-000484,Performance,Major,2024-05-22,Closed
485,188,98,CMP-000485,Appearance,Major,2024-01-03,Open
486,261,119,CMP-000486,Packaging,Minor,2024-11-04,Closed
487,26,9,CMP-000487,Performance,Minor,2025-05-22,Closed
488,297,42,CMP-000488,Packaging,Minor,2025-04-21,Closed
489,76,61,CMP-000489,Appearance,Minor,2024-02-15,Open
490,290,66,CMP-000490,Contamination,Minor,2024-06-09,Closed
491,275,28,CMP-000491,Documentation,Minor,2025-06-05,Closed
492,99,73,CMP-000492,Documentation,Critical,2024-04-02,Closed
493,135,43,CMP-000493,Documentation,Minor,2025-07-14,Closed
494,38,63,CMP-000494,Contamination,Critical,2025-03-19,Closed
495,46,15,CMP-000495,Performance,Minor,2025-12-03,Open
496,239,119,CMP-000496,Documentation,Minor,2024-09-12,Closed
497,149,94,CMP-000497,Performance,Minor,2025-10-18,Closed
498,235,107,CMP-000498,Performance,Minor,2025-03-20,Closed
499,17,39,CMP-000499,Packaging,Minor,2025-06-27,Closed
500,70,70,CMP-000500,Appearance,Minor,2026-01-18,Closed
501,261,13,CMP-000501,Contamination,Critical,2024-06-04,Closed
502,252,78,CMP-000502,Documentation,Minor,2024-01-03,Closed
503,241,84,CMP-000503,Performance,Critical,2024-10-16,Closed
504,186,105,CMP-000504,Performance,Major,2024-12-26,Closed
505,39,95,CMP-000505,Documentation,Minor,2025-05-23,Closed
506,186,42,CMP-000506,Contamination,Minor,2024-03-11,Closed
507,293,106,CMP-000507,Appearance,Major,2024-03-27,Closed
508,135,67,CMP-000508,Performance,Major,2026-02-28,Closed
509,166,20,CMP-000509,Performance,Major,2026-04-14,Closed
510,291,96,CMP-000510,Performance,Minor,2024-09-26,Closed
511,174,108,CMP-000511,Packaging,Critical,2025-04-23,Open
512,87,55,CMP-000512,Documentation,Major,2024-11-30,Open
513,101,108,CMP-000513,Performance,Minor,2026-02-22,Open
514,105,80,CMP-000514,Contamination,Minor,2025-09-03,Open
515,10,38,CMP-000515,Contamination,Major,2024-04-21,Closed
516,137,57,CMP-000516,Performance,Minor,2026-01-29,Closed
517,201,68,CMP-000517,Documentation,Minor,2024-05-26,Open
518,133,47,CMP-000518,Contamination,Minor,2026-02-19,Open
519,153,60,CMP-000519,Appearance,Minor,2025-03-28,Closed
520,152,105,CMP-000520,Documentation,Minor,2024-10-25,Closed
521,38,67,CMP-000521,Documentation,Critical,2025-08-15,Closed
522,185,6,CMP-000522,Performance,Minor,2024-07-08,Closed
523,177,83,CMP-000523,Appearance,Major,2025-04-21,Open
524,281,60,CMP-000524,Documentation,Minor,2025-02-09,Open
525,96,79,CMP-000525,Performance,Minor,2024-10-10,Closed
526,232,104,CMP-000526,Packaging,Minor,2024-05-29,Closed
527,146,105,CMP-000527,Packaging,Critical,2024-03-26,Open
528,36,64,CMP-000528,Performance,Major,2026-02-08,Closed
529,159,61,CMP-000529,Packaging,Minor,2024-09-28,Closed
530,251,114,CMP-000530,Performance,Major,2025-03-12,Closed
531,168,118,CMP-000531,Contamination,Minor,2025-09-27,Closed
532,31,55,CMP-000532,Performance,Major,2024-11-28,Open
533,134,62,CMP-000533,Documentation,Minor,2024-10-09,Closed
534,150,41,CMP-000534,Documentation,Minor,2024-06-25,Open
535,159,104,CMP-000535,Appearance,Major,2024-03-02,Closed
536,144,67,CMP-000536,Contamination,Minor,2026-02-19,Closed
537,60,39,CMP-000537,Appearance,Critical,2024-05-28,Closed
538,239,11,CMP-000538,Contamination,Minor,2026-01-11,Closed
539,227,19,CMP-000539,Performance,Major,2024-04-10,Closed
540,70,74,CMP-000540,Contamination,Minor,2025-02-08,Closed
541,67,119,CMP-000541,Packaging,Major,2024-12-09,Open
542,211,63,CMP-000542,Performance,Minor,2025-03-24,Closed
543,41,102,CMP-000543,Contamination,Minor,2024-11-07,Closed
544,16,120,CMP-000544,Documentation,Major,2026-02-20,Open
545,292,18,CMP-000545,Contamination,Major,2025-06-16,Closed
546,162,96,CMP-000546,Appearance,Critical,2025-10-06,Closed
547,20,57,CMP-000547,Documentation,Minor,2024-02-20,Closed
548,17,27,CMP-000548,Contamination,Critical,2025-07-23,Closed
549,67,110,CMP-000549,Appearance,Minor,2026-02-18,Closed
550,166,82,CMP-000550,Appearance,Major,2024-12-27,Closed
551,275,44,CMP-000551,Contamination,Minor,2024-12-02,Closed
552,231,48,CMP-000552,Packaging,Minor,2025-03-30,Closed
553,54,35,CMP-000553,Contamination,Major,2024-01-01,Open
554,72,65,CMP-000554,Performance,Minor,2025-05-09,Closed
555,116,95,CMP-000555,Performance,Major,2024-06-07,Closed
556,267,115,CMP-000556,Contamination,Critical,2024-05-04,Closed
557,159,84,CMP-000557,Appearance,Critical,2024-06-05,Closed
558,55,88,CMP-000558,Packaging,Minor,2024-06-26,Closed
559,231,91,CMP-000559,Performance,Minor,2024-08-04,Closed
560,68,95,CMP-000560,Documentation,Minor,2026-02-12,Open
561,267,62,CMP-000561,Contamination,Major,2024-04-17,Closed
562,243,11,CMP-000562,Performance,Minor,2025-10-16,Closed
563,71,24,CMP-000563,Packaging,Minor,2024-03-28,Closed
564,256,15,CMP-000564,Documentation,Critical,2025-02-08,Closed
565,58,24,CMP-000565,Packaging,Minor,2025-09-09,Closed
566,82,6,CMP-000566,Appearance,Minor,2025-08-12,Closed
567,166,35,CMP-000567,Packaging,Critical,2024-06-23,Closed
568,205,107,CMP-000568,Contamination,Minor,2025-03-04,Open
569,206,82,CMP-000569,Appearance,Major,2025-10-04,Closed
570,168,99,CMP-000570,Documentation,Minor,2024-10-20,Open
571,223,5,CMP-000571,Appearance,Minor,2025-11-20,Closed
572,286,47,CMP-000572,Performance,Minor,2026-04-29,Closed
573,253,39,CMP-000573,Contamination,Critical,2024-03-17,Open
574,104,108,CMP-000574,Appearance,Minor,2024-05-23,Closed
575,131,45,CMP-000575,Documentation,Critical,2025-04-08,Open
576,100,106,CMP-000576,Appearance,Major,2024-12-14,Open
577,22,78,CMP-000577,Appearance,Minor,2025-12-15,Closed
578,74,53,CMP-000578,Appearance,Major,2025-02-28,Open
579,264,87,CMP-000579,Performance,Minor,2024-01-13,Closed
580,51,104,CMP-000580,Performance,Major,2025-07-07,Open
581,260,76,CMP-000581,Contamination,Minor,2024-11-23,Open
582,51,85,CMP-000582,Appearance,Major,2026-04-24,Closed
583,173,103,CMP-000583,Performance,Major,2024-08-11,Closed
584,214,37,CMP-000584,Packaging,Minor,2025-02-25,Closed
585,36,90,CMP-000585,Performance,Critical,2025-10-26,Closed
586,145,109,CMP-000586,Performance,Major,2026-03-14,Closed
587,284,49,CMP-000587,Packaging,Minor,2025-05-11,Closed
588,179,61,CMP-000588,Appearance,Minor,2025-07-13,Closed
589,20,14,CMP-000589,Appearance,Minor,2026-03-12,Closed
590,161,67,CMP-000590,Documentation,Minor,2026-01-15,Open
591,13,76,CMP-000591,Packaging,Minor,2024-11-26,Closed
592,290,102,CMP-000592,Appearance,Major,2024-09-02,Closed
593,189,66,CMP-000593,Appearance,Critical,2025-04-26,Closed
594,245,75,CMP-000594,Documentation,Minor,2024-05-14,Closed
595,281,116,CMP-000595,Documentation,Minor,2025-12-18,Closed
596,280,85,CMP-000596,Contamination,Minor,2024-06-18,Closed
597,113,74,CMP-000597,Documentation,Major,2024-06-21,Closed
598,203,85,CMP-000598,Documentation,Minor,2024-07-21,Closed
599,151,63,CMP-000599,Performance,Major,2025-04-15,Closed
600,218,25,CMP-000600,Appearance,Minor,2024-11-23,Closed
601,124,90,CMP-000601,Packaging,Minor,2024-08-21,Open
602,6,58,CMP-000602,Performance,Critical,2026-04-28,Open
603,182,59,CMP-000603,Documentation,Minor,2026-01-05,Open
604,260,37,CMP-000604,Documentation,Minor,2026-04-23,Closed
605,297,15,CMP-000605,Packaging,Critical,2024-03-27,Closed
606,49,109,CMP-000606,Documentation,Minor,2024-01-13,Closed
607,206,7,CMP-000607,Appearance,Minor,2025-08-02,Closed
608,30,28,CMP-000608,Documentation,Minor,2025-04-23,Closed
609,75,31,CMP-000609,Packaging,Minor,2025-06-18,Closed
610,201,102,CMP-000610,Packaging,Major,2024-07-13,Closed
611,170,33,CMP-000611,Documentation,Major,2025-11-28,Closed
612,225,77,CMP-000612,Packaging,Major,2025-06-21,Closed
613,268,42,CMP-000613,Packaging,Major,2024-04-27,Closed
614,222,57,CMP-000614,Documentation,Major,2024-07-11,Closed
615,190,80,CMP-000615,Packaging,Major,2024-10-01,Closed
616,203,62,CMP-000616,Performance,Critical,2024-12-21,Closed
617,82,117,CMP-000617,Performance,Minor,2025-10-07,Closed
618,189,2,CMP-000618,Packaging,Minor,2024-10-23,Closed
619,178,49,CMP-000619,Performance,Minor,2024-01-03,Closed
620,247,89,CMP-000620,Performance,Major,2024-06-01,Open
621,44,98,CMP-000621,Packaging,Major,2024-05-09,Closed
622,37,80,CMP-000622,Performance,Minor,2025-12-18,Closed
623,198,115,CMP-000623,Appearance,Major,2025-10-05,Closed
624,64,55,CMP-000624,Appearance,Minor,2024-05-29,Open
625,155,67,CMP-000625,Appearance,Minor,2026-04-03,Closed
626,150,45,CMP-000626,Performance,Major,2025-07-06,Open
627,192,37,CMP-000627,Performance,Critical,2024-07-30,Closed
628,197,55,CMP-000628,Documentation,Major,2025-01-12,Closed
629,50,8,CMP-000629,Packaging,Major,2025-07-03,Closed
630,32,66,CMP-000630,Contamination,Minor,2025-06-02,Closed
631,115,37,CMP-000631,Appearance,Minor,2024-07-13,Closed
632,201,96,CMP-000632,Performance,Minor,2024-10-15,Closed
633,206,75,CMP-000633,Contamination,Minor,2024-04-04,Closed
634,230,87,CMP-000634,Contamination,Major,2025-01-02,Closed
635,9,116,CMP-000635,Documentation,Minor,2024-07-27,Closed
636,63,95,CMP-000636,Appearance,Minor,2024-11-29,Open
637,231,31,CMP-000637,Performance,Critical,2026-02-07,Open
638,120,29,CMP-000638,Appearance,Major,2024-02-14,Closed
639,295,59,CMP-000639,Packaging,Minor,2024-08-07,Closed
640,100,59,CMP-000640,Documentation,Major,2024-03-08,Closed
641,263,83,CMP-000641,Packaging,Minor,2024-08-29,Closed
642,182,102,CMP-000642,Packaging,Major,2026-02-02,Closed
643,31,31,CMP-000643,Appearance,Major,2025-02-15,Closed
644,57,4,CMP-000644,Packaging,Critical,2024-04-09,Closed
645,145,81,CMP-000645,Contamination,Minor,2024-07-16,Open
646,5,104,CMP-000646,Performance,Minor,2025-11-13,Closed
647,263,51,CMP-000647,Appearance,Minor,2026-01-18,Open
648,184,51,CMP-000648,Documentation,Minor,2024-02-10,Open
649,15,27,CMP-000649,Appearance,Major,2025-01-01,Closed
650,217,10,CMP-000650,Performance,Major,2024-06-19,Open
651,86,52,CMP-000651,Packaging,Minor,2024-10-03,Closed
652,282,94,CMP-000652,Performance,Minor,2025-11-20,Open
653,250,11,CMP-000653,Documentation,Minor,2025-08-29,Closed
654,70,63,CMP-000654,Documentation,Minor,2024-11-14,Closed
655,180,5,CMP-000655,Documentation,Minor,2024-02-18,Closed
656,147,66,CMP-000656,Appearance,Minor,2024-06-30,Closed
657,144,107,CMP-000657,Documentation,Minor,2025-11-28,Closed
658,281,96,CMP-000658,Packaging,Critical,2024-08-07,Closed
659,216,44,CMP-000659,Packaging,Minor,2025-01-07,Closed
660,36,49,CMP-000660,Performance,Major,2026-03-20,Open
661,217,84,CMP-000661,Documentation,Major,2025-08-12,Open
662,243,43,CMP-000662,Documentation,Minor,2024-12-27,Closed
663,94,28,CMP-000663,Packaging,Minor,2025-01-23,Closed
664,168,9,CMP-000664,Performance,Major,2025-05-27,Closed
665,93,45,CMP-000665,Packaging,Minor,2026-04-06,Open
666,34,33,CMP-000666,Documentation,Major,2025-08-11,Closed
667,13,6,CMP-000667,Performance,Minor,2024-08-30,Closed
668,289,106,CMP-000668,Packaging,Minor,2024-01-23,Open
669,89,43,CMP-000669,Performance,Minor,2024-01-03,Closed
670,217,1,CMP-000670,Contamination,Major,2026-02-14,Closed
671,120,86,CMP-000671,Contamination,Major,2024-12-15,Closed
672,36,80,CMP-000672,Contamination,Major,2025-01-12,Closed
673,88,21,CMP-000673,Appearance,Major,2025-01-29,Closed
674,88,117,CMP-000674,Performance,Critical,2024-06-06,Closed
675,246,109,CMP-000675,Contamination,Minor,2024-04-12,Open
676,32,113,CMP-000676,Appearance,Minor,2024-05-28,Closed
677,180,87,CMP-000677,Packaging,Minor,2024-09-22,Closed
678,113,20,CMP-000678,Appearance,Minor,2025-06-09,Closed
679,248,91,CMP-000679,Performance,Minor,2025-03-19,Open
680,285,32,CMP-000680,Appearance,Minor,2025-06-10,Closed
681,19,61,CMP-000681,Packaging,Major,2026-01-21,Closed
682,121,115,CMP-000682,Packaging,Minor,2026-03-19,Closed
683,47,116,CMP-000683,Appearance,Major,2024-03-20,Open
684,247,42,CMP-000684,Performance,Minor,2025-10-07,Closed
685,65,56,CMP-000685,Contamination,Major,2024-07-10,Open
686,46,77,CMP-000686,Appearance,Major,2025-04-18,Closed
687,12,28,CMP-000687,Documentation,Critical,2025-06-07,Closed
688,289,110,CMP-000688,Performance,Major,2025-03-22,Closed
689,79,72,CMP-000689,Packaging,Critical,2026-03-04,Closed
690,129,119,CMP-000690,Documentation,Minor,2025-10-08,Closed
691,156,19,CMP-000691,Documentation,Minor,2024-10-27,Closed
692,253,83,CMP-000692,Packaging,Major,2024-04-12,Closed
693,17,16,CMP-000693,Performance,Major,2024-09-20,Open
694,188,71,CMP-000694,Appearance,Minor,2026-03-31,Open
695,168,58,CMP-000695,Documentation,Major,2025-06-11,Open
696,159,98,CMP-000696,Performance,Major,2024-10-28,Closed
697,145,104,CMP-000697,Performance,Major,2024-02-29,Open
698,94,22,CMP-000698,Performance,Major,2024-08-10,Closed
699,19,92,CMP-000699,Documentation,Minor,2026-01-19,Closed
700,92,56,CMP-000700,Packaging,Minor,2025-09-06,Open
701,208,56,CMP-000701,Performance,Minor,2025-10-01,Closed
702,25,75,CMP-000702,Performance,Minor,2024-09-15,Open
703,193,79,CMP-000703,Packaging,Minor,2024-11-03,Closed
704,151,38,CMP-000704,Performance,Major,2024-09-12,Closed
705,14,76,CMP-000705,Documentation,Major,2025-05-17,Closed
706,151,7,CMP-000706,Appearance,Major,2025-02-12,Closed
707,242,46,CMP-000707,Contamination,Minor,2024-12-17,Closed
708,273,48,CMP-000708,Appearance,Critical,2025-07-19,Open
709,186,78,CMP-000709,Appearance,Major,2025-02-21,Closed
710,266,50,CMP-000710,Contamination,Minor,2025-07-07,Closed
711,134,26,CMP-000711,Performance,Major,2024-09-15,Closed
712,182,30,CMP-000712,Packaging,Major,2025-06-17,Open
713,216,34,CMP-000713,Contamination,Minor,2025-08-18,Closed
714,47,83,CMP-000714,Performance,Major,2024-10-11,Open
715,54,30,CMP-000715,Appearance,Minor,2024-06-03,Closed
716,226,44,CMP-000716,Appearance,Minor,2025-07-12,Closed
717,290,71,CMP-000717,Contamination,Minor,2024-07-19,Closed
718,155,98,CMP-000718,Performance,Major,2025-05-25,Closed
719,9,100,CMP-000719,Documentation,Minor,2024-01-13,Closed
720,244,69,CMP-000720,Documentation,Minor,2024-09-22,Closed
721,76,42,CMP-000721,Contamination,Critical,2024-10-18,Closed
722,66,83,CMP-000722,Contamination,Minor,2025-10-26,Closed
723,96,73,CMP-000723,Appearance,Major,2026-01-25,Open
724,262,11,CMP-000724,Packaging,Major,2024-10-13,Closed
725,161,63,CMP-000725,Packaging,Minor,2026-02-27,Closed
726,80,86,CMP-000726,Appearance,Minor,2024-01-15,Closed
727,209,76,CMP-000727,Performance,Minor,2025-10-23,Closed
728,105,67,CMP-000728,Appearance,Minor,2024-08-22,Closed
729,237,54,CMP-000729,Performance,Major,2024-06-16,Closed
730,208,109,CMP-000730,Contamination,Minor,2024-07-19,Closed
731,232,36,CMP-000731,Contamination,Minor,2025-02-03,Closed
732,164,19,CMP-000732,Documentation,Major,2024-01-21,Closed
733,231,38,CMP-000733,Documentation,Critical,2026-03-20,Closed
734,296,112,CMP-000734,Contamination,Minor,2025-07-15,Closed
735,265,54,CMP-000735,Packaging,Critical,2025-10-04,Closed
736,183,47,CMP-000736,Appearance,Major,2024-03-05,Closed
737,255,81,CMP-000737,Documentation,Minor,2025-01-28,Closed
738,295,46,CMP-000738,Documentation,Minor,2025-04-28,Closed
739,182,29,CMP-000739,Appearance,Major,2025-12-03,Closed
740,150,70,CMP-000740,Contamination,Major,2024-02-11,Closed
741,108,41,CMP-000741,Packaging,Minor,2025-02-26,Closed
742,57,106,CMP-000742,Contamination,Critical,2026-02-08,Closed
743,129,61,CMP-000743,Documentation,Minor,2024-03-15,Open
744,189,50,CMP-000744,Appearance,Critical,2024-07-24,Open
745,147,118,CMP-000745,Contamination,Minor,2026-03-31,Open
746,80,49,CMP-000746,Performance,Minor,2025-09-20,Closed
747,228,93,CMP-000747,Documentation,Major,2026-03-02,Open
748,93,75,CMP-000748,Documentation,Minor,2024-03-29,Closed
749,151,3,CMP-000749,Documentation,Minor,2025-05-28,Closed
750,137,8,CMP-000750,Performance,Major,2024-09-01,Closed
751,152,3,CMP-000751,Performance,Minor,2024-11-28,Closed
752,212,116,CMP-000752,Documentation,Minor,2026-01-28,Closed
753,250,38,CMP-000753,Performance,Major,2025-11-04,Closed
754,176,46,CMP-000754,Documentation,Minor,2026-02-18,Closed
755,120,65,CMP-000755,Documentation,Major,2024-12-02,Closed
756,10,66,CMP-000756,Contamination,Minor,2024-02-04,Closed
757,241,53,CMP-000757,Documentation,Major,2025-06-21,Closed
758,45,84,CMP-000758,Performance,Minor,2025-11-05,Closed
759,182,97,CMP-000759,Appearance,Critical,2024-04-08,Closed
760,157,24,CMP-000760,Documentation,Major,2024-04-02,Closed
761,173,104,CMP-000761,Appearance,Minor,2024-03-29,Closed
762,109,113,CMP-000762,Documentation,Major,2024-06-05,Closed
763,54,96,CMP-000763,Documentation,Minor,2024-10-23,Closed
764,221,89,CMP-000764,Documentation,Major,2025-01-16,Closed
765,229,56,CMP-000765,Documentation,Major,2024-12-09,Closed
766,19,58,CMP-000766,Performance,Minor,2026-04-09,Open
767,233,50,CMP-000767,Documentation,Major,2024-07-28,Open
768,4,120,CMP-000768,Performance,Minor,2025-01-10,Closed
769,163,29,CMP-000769,Contamination,Minor,2025-04-24,Closed
770,180,83,CMP-000770,Documentation,Minor,2024-03-23,Closed
771,54,77,CMP-000771,Performance,Critical,2026-02-06,Closed
772,173,104,CMP-000772,Documentation,Minor,2024-03-25,Closed
773,99,6,CMP-000773,Packaging,Critical,2024-12-24,Closed
774,78,16,CMP-000774,Performance,Major,2024-03-03,Closed
775,149,3,CMP-000775,Documentation,Major,2025-07-06,Open
776,197,18,CMP-000776,Contamination,Minor,2025-09-09,Closed
777,32,76,CMP-000777,Contamination,Minor,2025-02-22,Closed
778,70,111,CMP-000778,Packaging,Critical,2025-05-29,Closed
