stability_result_id,material_id,method_id,condition,timepoint_month,result_numeric,status,tested_date
459,268,18,30C/65RH,18,100.7162,PASS,2024-06-25
460,204,3,40C/75RH,3,95.4079,PASS,2025-02-25
461,266,10,25C/60RH,12,92.3476,PASS,2026-03-28
462,298,27,30C/65RH,9,94.6442,PASS,2026-03-29
463,290,17,2-8C,9,103.1025,PASS,2025-01-31
464,124,4,2-8C,0,95.7287,PASS,2024-11-09
465,165,34,25C/60RH,12,92.3119,OOS,2025-05-02
466,280,17,40C/75RH,36,95.3665,PASS,2025-10-11
467,192,37,40C/75RH,0,95.008,PASS,2024-01-08
468,157,11,2-8C,3,94.693,PASS,2025-07-11
469,125,18,25C/60RH,18,100.2406,PASS,2025-09-30
470,99,17,40C/75RH,18,99.1307,PASS,2026-02-27
471,228,2,30C/65RH,3,99.4308,PASS,2025-08-11
472,157,36,40C/75RH,6,93.4914,PASS,2026-02-23
473,6,44,25C/60RH,18,78.3327,PASS,2025-10-14
474,251,29,40C/75RH,1,85.6805,PASS,2025-03-02
475,51,4,25C/60RH,9,106.3834,PASS,2025-07-18
476,269,17,30C/65RH,12,100.3477,PASS,2024-10-15
477,277,19,30C/65RH,9,95.3522,PASS,2025-06-29
478,148,38,40C/75RH,36,90.5716,PASS,2025-02-09
479,247,35,25C/60RH,9,92.2151,PASS,2024-03-10
480,217,14,30C/65RH,12,97.3933,OOT,2026-03-30
481,157,42,2-8C,6,101.9102,PASS,2024-09-23
482,204,9,30C/65RH,1,100.4036,PASS,2024-11-30
483,47,13,2-8C,3,94.1454,PASS,2024-03-05
484,275,10,40C/75RH,24,86.8821,PASS,2024-11-08
485,151,27,2-8C,6,91.4234,PASS,2024-03-10
486,257,38,40C/75RH,0,95.2699,PASS,2025-11-30
487,200,19,40C/75RH,1,91.2483,PASS,2024-01-27
488,152,44,25C/60RH,3,98.6053,PASS,2024-12-17
489,125,31,30C/65RH,36,99.4773,PASS,2024-10-16
490,221,45,25C/60RH,18,94.1668,PASS,2024-09-12
491,15,44,2-8C,1,94.5617,PASS,2024-09-28
492,34,41,40C/75RH,18,88.8566,PASS,2026-01-29
493,272,20,40C/75RH,1,88.1283,OOT,2025-07-26
494,191,32,40C/75RH,36,108.9927,PASS,2025-03-19
495,270,15,25C/60RH,3,91.1083,PASS,2024-10-01
496,263,43,2-8C,12,96.1129,PASS,2025-11-21
497,196,16,30C/65RH,36,93.2232,PASS,2026-03-17
498,24,26,40C/75RH,12,91.5693,PASS,2024-08-11
499,59,6,2-8C,1,92.2751,OOS,2025-05-09
500,165,11,40C/75RH,12,117.9779,OOT,2024-03-11
501,169,7,2-8C,6,92.3723,PASS,2025-12-04
502,249,19,25C/60RH,18,97.771,PASS,2024-04-01
503,8,14,40C/75RH,6,95.9829,PASS,2025-07-30
504,206,7,25C/60RH,18,99.9579,PASS,2024-11-26
505,239,15,25C/60RH,3,92.9234,PASS,2024-03-16
506,111,7,30C/65RH,3,100.6279,OOS,2025-01-19
507,10,18,40C/75RH,12,102.6918,PASS,2024-12-18
508,123,28,2-8C,9,84.0855,PASS,2025-03-05
509,235,26,30C/65RH,12,96.4987,PASS,2024-03-20
510,265,11,25C/60RH,9,95.9604,PASS,2024-05-04
511,139,2,40C/75RH,9,100.9041,PASS,2024-08-07
512,65,23,30C/65RH,0,85.8769,PASS,2025-09-20
513,175,41,2-8C,12,90.7873,PASS,2024-08-26
514,1,35,2-8C,1,89.5088,PASS,2025-05-09
515,94,34,40C/75RH,12,93.2273,PASS,2025-05-14
516,8,17,40C/75RH,36,94.8113,PASS,2026-02-16
517,246,37,2-8C,9,99.8146,PASS,2026-04-15
518,14,26,2-8C,18,102.168,OOS,2025-01-15
519,121,26,2-8C,1,97.4936,PASS,2024-04-30
520,294,3,25C/60RH,9,92.4011,PASS,2024-12-03
521,160,5,40C/75RH,6,99.7167,PASS,2024-07-29
522,135,21,2-8C,1,102.9123,PASS,2025-11-05
523,175,1,30C/65RH,9,93.8458,PASS,2025-11-22
524,32,37,30C/65RH,1,96.9119,PASS,2025-09-03
525,244,33,2-8C,3,92.8406,PASS,2025-04-16
526,102,42,25C/60RH,36,94.2113,PASS,2026-02-24
527,206,15,25C/60RH,12,106.9432,PASS,2024-09-17
528,95,5,25C/60RH,12,90.7407,PASS,2024-01-27
529,285,43,2-8C,12,89.8119,OOT,2025-01-01
530,199,17,25C/60RH,18,94.5552,PASS,2025-12-24
531,169,40,40C/75RH,6,103.2342,PASS,2025-02-09
532,241,6,30C/65RH,9,95.3773,PASS,2025-03-04
533,165,26,30C/65RH,36,100.0956,PASS,2025-11-08
534,158,33,25C/60RH,18,106.0856,PASS,2024-07-03
535,277,5,30C/65RH,9,97.8325,PASS,2024-08-30
536,218,44,40C/75RH,6,97.5213,PASS,2025-10-12
537,106,5,40C/75RH,1,96.9375,PASS,2026-04-17
538,275,9,40C/75RH,0,76.7392,PASS,2024-05-21
539,214,3,2-8C,24,99.2836,PASS,2025-05-25
540,46,19,30C/65RH,24,89.926,PASS,2024-04-21
541,147,31,2-8C,0,96.6969,PASS,2024-05-06
542,114,31,40C/75RH,1,88.2724,PASS,2025-10-21
543,192,32,2-8C,9,103.5854,PASS,2025-09-07
544,142,40,25C/60RH,9,101.8277,PASS,2024-05-14
545,246,39,2-8C,24,102.6965,PASS,2025-02-21
546,76,43,40C/75RH,6,94.7683,PASS,2025-02-08
547,103,42,30C/65RH,18,107.5213,PASS,2024-09-20
548,26,19,2-8C,1,99.5954,PASS,2026-03-03
549,8,31,2-8C,6,88.6671,PASS,2025-04-25
550,247,42,40C/75RH,36,95.0026,PASS,2025-05-25
551,29,25,25C/60RH,3,105.5391,PASS,2026-02-18
552,241,27,40C/75RH,24,102.1266,PASS,2024-02-14
553,133,33,2-8C,36,94.537,PASS,2025-04-23
554,248,39,30C/65RH,1,105.7853,PASS,2024-06-28
555,50,17,2-8C,18,104.3372,PASS,2024-10-25
556,291,44,40C/75RH,6,90.671,OOS,2025-01-27
557,279,30,30C/65RH,24,95.5625,OOS,2024-08-23
558,186,31,40C/75RH,12,101.5351,PASS,2024-10-05
559,251,13,40C/75RH,3,101.7522,PASS,2025-11-16
560,70,6,40C/75RH,24,92.5322,PASS,2026-03-19
561,11,45,40C/75RH,6,92.3865,OOS,2024-09-22
562,20,32,40C/75RH,1,86.2754,PASS,2025-09-13
563,246,14,40C/75RH,36,93.6246,PASS,2024-11-19
564,46,3,40C/75RH,18,94.6172,PASS,2025-05-12
565,35,15,40C/75RH,18,109.2522,OOS,2024-09-09
566,72,26,40C/75RH,1,97.3084,PASS,2025-04-07
567,132,21,2-8C,1,104.947,PASS,2025-08-26
568,36,8,40C/75RH,12,96.2025,PASS,2024-08-12
569,76,29,2-8C,1,103.6014,PASS,2025-11-18
570,225,30,25C/60RH,18,98.6679,PASS,2024-03-11
571,10,12,25C/60RH,1,92.5297,OOT,2025-02-05
572,137,35,2-8C,1,97.1844,PASS,2025-06-25
573,295,8,2-8C,3,89.8065,PASS,2025-02-01
574,255,14,2-8C,24,100.5554,OOT,2024-09-19
575,298,41,30C/65RH,18,108.673,OOS,2026-02-06
576,131,45,25C/60RH,0,94.5801,PASS,2024-02-23
577,241,26,30C/65RH,36,84.7119,PASS,2025-03-28
578,212,3,40C/75RH,3,101.4094,PASS,2025-03-09
579,265,34,25C/60RH,3,102.7204,PASS,2024-05-09
580,131,1,30C/65RH,9,92.8564,OOT,2026-03-02
581,255,23,30C/65RH,12,115.7202,PASS,2025-03-27
582,195,34,30C/65RH,24,95.4786,PASS,2024-10-08
583,130,45,25C/60RH,9,100.1278,PASS,2025-02-23
584,238,32,30C/65RH,18,95.7277,PASS,2024-05-05
585,222,10,2-8C,6,108.5157,PASS,2025-06-15
586,81,36,30C/65RH,9,95.5023,PASS,2024-03-15
587,5,11,40C/75RH,36,102.887,OOT,2025-07-05
588,158,38,40C/75RH,0,91.0679,PASS,2024-07-05
589,143,37,30C/65RH,0,97.5996,PASS,2024-02-01
590,101,35,40C/75RH,24,101.2112,PASS,2024-06-13
591,84,36,30C/65RH,36,87.0811,PASS,2024-01-08
592,208,17,25C/60RH,36,106.0417,PASS,2024-04-24
593,242,37,30C/65RH,36,104.6041,PASS,2025-07-29
594,271,30,2-8C,9,97.5763,PASS,2025-08-16
595,69,15,25C/60RH,1,104.3743,OOT,2025-03-13
596,98,45,30C/65RH,12,99.2725,PASS,2024-09-29
597,105,31,2-8C,9,108.2247,PASS,2025-03-10
598,199,27,2-8C,1,98.8686,PASS,2026-03-18
599,17,44,25C/60RH,18,84.6507,PASS,2025-10-27
600,124,8,2-8C,6,97.1741,PASS,2025-02-08
601,216,43,2-8C,1,108.721,PASS,2024-08-12
602,134,21,2-8C,6,103.6984,PASS,2025-07-31
603,110,15,40C/75RH,1,98.9113,PASS,2024-05-18
604,25,16,25C/60RH,1,93.3426,PASS,2025-07-13
605,179,40,40C/75RH,18,88.0759,PASS,2024-10-12
606,66,1,2-8C,24,105.0948,PASS,2025-02-13
607,235,26,40C/75RH,12,105.6337,PASS,2024-12-23
608,120,44,25C/60RH,36,97.8802,PASS,2025-10-02
609,297,1,40C/75RH,0,98.7159,PASS,2024-08-18
610,299,25,40C/75RH,0,102.8737,PASS,2025-07-09
611,267,37,25C/60RH,24,95.9568,PASS,2025-08-16
612,247,27,30C/65RH,9,101.5268,PASS,2024-06-08
613,106,26,2-8C,24,96.1081,OOT,2024-05-08
614,126,16,25C/60RH,9,86.8497,PASS,2025-04-30
615,10,19,30C/65RH,3,87.0077,PASS,2026-04-29
616,237,10,30C/65RH,12,95.9145,PASS,2025-07-03
617,142,39,25C/60RH,24,99.3453,PASS,2026-03-19
618,218,32,40C/75RH,9,112.629,PASS,2025-03-13
619,281,24,30C/65RH,18,96.1639,OOS,2024-05-08
620,213,2,40C/75RH,0,98.1159,PASS,2024-03-12
621,290,32,30C/65RH,0,96.1198,PASS,2025-01-18
622,250,20,25C/60RH,0,103.1821,PASS,2024-07-25
623,79,9,25C/60RH,6,102.0761,PASS,2025-11-05
624,114,1,25C/60RH,24,92.7106,PASS,2025-12-30
625,234,22,30C/65RH,24,103.6363,PASS,2026-02-12
626,85,17,30C/65RH,9,94.2069,OOS,2024-10-26
627,164,44,25C/60RH,3,99.6686,PASS,2024-04-14
628,294,44,40C/75RH,36,96.6995,PASS,2024-04-27
629,216,1,40C/75RH,3,97.1692,PASS,2024-09-18
630,18,37,25C/60RH,3,88.3175,PASS,2024-07-05
631,97,2,40C/75RH,24,87.0268,PASS,2025-11-21
632,151,17,25C/60RH,6,116.2129,PASS,2025-06-02
633,204,27,2-8C,24,104.7857,PASS,2025-01-25
634,48,31,25C/60RH,24,87.9792,PASS,2025-12-03
635,69,42,2-8C,0,88.1414,PASS,2024-09-28
636,95,7,30C/65RH,9,89.9872,PASS,2024-11-18
637,284,10,40C/75RH,1,98.181,PASS,2026-02-11
638,180,20,40C/75RH,12,93.8517,PASS,2024-09-27
639,130,3,25C/60RH,24,99.2026,PASS,2026-01-18
640,12,21,30C/65RH,3,108.5589,PASS,2025-09-24
641,127,8,30C/65RH,0,102.9201,PASS,2024-02-12
642,260,33,40C/75RH,0,99.8554,PASS,2024-08-14
643,71,19,30C/65RH,6,104.5269,PASS,2024-11-15
644,41,39,40C/75RH,1,88.415,PASS,2025-09-18
645,46,35,30C/65RH,24,103.4256,PASS,2025-04-18
646,289,2,40C/75RH,9,110.5158,PASS,2024-08-15
647,11,19,40C/75RH,1,97.3167,PASS,2025-07-13
648,111,44,2-8C,9,91.6464,OOS,2024-12-14
649,159,35,2-8C,9,97.861,PASS,2025-02-25
650,100,39,25C/60RH,12,95.0359,PASS,2024-04-26
651,4,9,25C/60RH,36,95.2872,PASS,2024-05-28
652,243,36,30C/65RH,1,111.9733,PASS,2024-11-01
653,259,2,30C/65RH,9,87.8272,PASS,2025-02-26
654,59,44,25C/60RH,6,103.3632,PASS,2025-07-28
655,24,30,2-8C,0,83.7919,PASS,2025-10-07
656,26,26,30C/65RH,1,94.8131,OOS,2024-11-19
657,189,16,2-8C,9,103.2738,PASS,2024-03-01
658,21,41,30C/65RH,0,105.9057,PASS,2025-03-18
659,35,13,30C/65RH,1,97.1564,PASS,2026-03-31
660,257,28,40C/75RH,3,91.0004,PASS,2025-03-08
661,59,10,40C/75RH,12,104.0322,PASS,2024-05-27
662,116,32,2-8C,0,91.6777,OOT,2026-01-24
663,12,17,30C/65RH,1,80.3499,PASS,2025-08-25
664,247,19,30C/65RH,18,89.6334,PASS,2024-07-22
665,85,30,40C/75RH,1,101.7336,PASS,2025-03-06
666,144,13,40C/75RH,3,95.9983,PASS,2024-05-25
667,99,17,30C/65RH,6,103.9367,PASS,2026-04-16
668,22,20,30C/65RH,9,98.5753,PASS,2024-03-13
669,155,29,40C/75RH,1,91.5192,OOS,2025-04-01
670,218,42,30C/65RH,0,108.0661,PASS,2025-01-16
671,237,18,30C/65RH,12,108.6582,OOT,2025-02-15
672,76,2,40C/75RH,12,98.4996,OOT,2024-05-14
673,273,13,40C/75RH,12,94.6828,OOS,2025-02-10
674,1,1,2-8C,1,112.8479,PASS,2025-07-06
675,270,11,40C/75RH,36,91.2432,OOS,2024-08-12
676,163,1,2-8C,9,100.6485,PASS,2025-02-16
677,89,7,30C/65RH,12,91.0095,PASS,2024-09-15
678,137,6,40C/75RH,9,90.8714,PASS,2024-03-18
679,94,6,30C/65RH,3,88.8745,PASS,2026-01-11
680,188,24,25C/60RH,24,96.277,PASS,2024-11-06
681,236,22,30C/65RH,12,91.2679,PASS,2025-09-30
682,33,7,40C/75RH,9,102.2791,PASS,2025-11-13
683,94,34,2-8C,24,87.1735,PASS,2026-01-03
684,274,12,40C/75RH,0,91.6586,PASS,2025-12-18
685,50,37,40C/75RH,24,100.5053,PASS,2025-04-09
686,32,38,30C/65RH,0,86.76,PASS,2025-05-14
687,122,8,2-8C,24,93.8416,PASS,2025-01-12
688,171,45,30C/65RH,1,96.5466,PASS,2025-07-07
689,72,39,2-8C,1,86.7066,PASS,2026-02-16
690,64,16,40C/75RH,36,104.8074,PASS,2025-09-05
691,249,45,25C/60RH,24,97.9986,PASS,2025-10-01
692,60,41,2-8C,24,102.8137,PASS,2024-12-21
693,163,3,25C/60RH,1,94.1934,PASS,2025-08-08
694,131,44,40C/75RH,36,97.0386,PASS,2024-12-01
695,99,8,25C/60RH,3,98.7388,PASS,2024-12-15
696,15,27,40C/75RH,1,107.4901,PASS,2025-02-27
697,247,18,2-8C,12,100.1081,PASS,2025-09-19
698,214,26,2-8C,0,107.0441,PASS,2026-04-26
699,147,6,2-8C,1,99.6897,PASS,2024-11-10
700,78,42,25C/60RH,36,101.3016,PASS,2024-05-10
701,224,30,2-8C,36,95.0047,PASS,2024-12-05
702,233,3,30C/65RH,0,81.2828,PASS,2026-01-21
703,189,34,40C/75RH,36,107.5421,PASS,2024-09-10
704,158,21,25C/60RH,1,89.7913,PASS,2024-08-29
705,221,41,2-8C,0,92.2896,PASS,2025-11-08
706,228,36,25C/60RH,36,110.1305,PASS,2024-06-28
707,118,13,30C/65RH,1,105.7682,PASS,2024-06-12
708,278,18,25C/60RH,0,95.8745,OOS,2024-04-22
709,83,21,25C/60RH,6,110.8213,PASS,2026-03-12
710,260,26,30C/65RH,18,93.8172,PASS,2025-04-07
711,126,15,40C/75RH,1,83.3695,PASS,2024-07-31
712,284,32,2-8C,18,102.7244,PASS,2024-09-01
713,289,23,30C/65RH,36,102.6729,PASS,2026-01-22
714,213,45,30C/65RH,18,103.883,PASS,2025-08-06
715,271,37,40C/75RH,12,87.2918,PASS,2025-07-23
716,264,23,30C/65RH,36,107.0808,PASS,2026-04-29
717,118,23,2-8C,6,90.1703,PASS,2025-02-09
718,264,35,2-8C,18,92.0942,PASS,2024-03-02
719,55,9,30C/65RH,6,95.3426,PASS,2024-10-12
720,116,26,30C/65RH,9,96.3892,PASS,2025-11-03
721,224,32,40C/75RH,0,91.5948,PASS,2024-04-01
722,166,6,30C/65RH,1,97.1436,PASS,2025-02-02
723,233,37,2-8C,9,100.0721,PASS,2024-08-26
724,115,35,40C/75RH,6,105.0977,PASS,2024-06-26
725,59,27,2-8C,12,101.6628,PASS,2025-06-29
726,123,24,30C/65RH,18,92.0505,PASS,2025-11-06
727,74,39,40C/75RH,18,95.5302,PASS,2025-11-02
728,216,25,2-8C,36,101.5125,PASS,2024-01-04
729,78,9,30C/65RH,1,88.3584,PASS,2025-06-26
730,220,2,2-8C,0,106.7415,PASS,2026-04-12
731,239,42,40C/75RH,9,99.5879,PASS,2025-12-04
732,62,9,40C/75RH,18,94.1721,PASS,2024-04-21
733,240,5,30C/65RH,1,98.2737,PASS,2024-10-15
734,89,21,40C/75RH,24,99.834,PASS,2026-01-23
735,262,36,30C/65RH,12,95.8347,PASS,2024-12-18
736,61,2,40C/75RH,1,92.1471,PASS,2024-03-13
737,79,29,2-8C,18,91.5574,PASS,2024-02-02
738,198,34,40C/75RH,18,99.5607,PASS,2025-08-14
739,182,29,25C/60RH,9,91.1814,PASS,2024-09-01
740,254,9,30C/65RH,36,94.4334,PASS,2024-06-11
741,155,16,40C/75RH,6,89.1412,OOT,2024-07-26
742,270,28,25C/60RH,6,89.7112,PASS,2024-10-10
743,77,1,2-8C,9,96.7982,PASS,2025-11-30
744,212,2,25C/60RH,12,96.8526,PASS,2025-02-25
745,89,24,25C/60RH,6,102.4818,PASS,2025-10-09
746,95,9,30C/65RH,6,90.6889,PASS,2024-10-20
747,124,15,40C/75RH,36,98.6182,PASS,2026-01-21
748,64,7,2-8C,1,105.22,PASS,2025-05-15
749,217,21,25C/60RH,3,105.7103,PASS,2025-08-08
750,60,26,2-8C,36,104.0715,PASS,2026-03-08
751,80,3,40C/75RH,6,92.8662,PASS,2024-04-01
752,119,9,25C/60RH,1,99.9354,OOT,2026-04-18
753,23,28,40C/75RH,18,96.3941,PASS,2024-04-04
754,223,12,40C/75RH,1,102.652,OOS,2025-01-20
755,176,2,40C/75RH,18,111.1324,PASS,2024-09-14
756,64,1,30C/65RH,6,96.5075,PASS,2024-06-20
757,67,36,2-8C,3,95.5134,PASS,2025-06-25
758,246,7,2-8C,9,106.2596,PASS,2024-12-09
759,119,2,2-8C,6,111.2607,PASS,2024-12-10
760,252,11,40C/75RH,9,99.5139,OOS,2024-01-11
761,152,30,40C/75RH,6,105.2103,PASS,2025-07-25
762,89,32,2-8C,12,103.6417,PASS,2024-04-03
763,67,16,25C/60RH,3,103.7705,PASS,2024-06-14
764,181,18,2-8C,18,94.6902,PASS,2025-07-07
765,65,34,40C/75RH,36,95.8933,OOS,2024-05-05
766,293,27,25C/60RH,18,92.8344,PASS,2026-04-07
767,239,11,25C/60RH,24,99.9261,PASS,2024-06-23
768,113,19,25C/60RH,36,83.7302,PASS,2025-02-03
769,12,3,25C/60RH,12,86.2642,PASS,2026-04-07
770,183,3,30C/65RH,6,92.4162,PASS,2026-01-13
771,206,16,40C/75RH,24,95.5228,PASS,2024-02-09
772,94,24,40C/75RH,1,92.6353,PASS,2024-06-03
773,7,40,25C/60RH,9,99.0535,PASS,2025-04-25
774,18,44,25C/60RH,12,96.83,PASS,2025-11-14
775,299,25,30C/65RH,1,105.621,PASS,2024-11-16
776,136,28,40C/75RH,3,87.2484,PASS,2024-05-23
777,282,28,30C/65RH,1,101.601,PASS,2026-01-06
778,110,25,30C/65RH,12,88.7152,PASS,2026-01-19
779,226,6,2-8C,6,101.0942,PASS,2025-11-01
780,86,36,40C/75RH,18,103.4125,PASS,2025-11-03
781,217,9,2-8C,0,91.2181,PASS,2025-08-11
782,14,7,2-8C,1,88.4634,PASS,2024-08-21
783,218,13,25C/60RH,9,106.5037,PASS,2025-10-23
784,260,14,25C/60RH,0,97.5057,PASS,2025-07-21
785,69,19,40C/75RH,24,96.2847,PASS,2026-01-12
786,98,43,30C/65RH,18,100.7765,PASS,2024-05-05
787,51,19,40C/75RH,18,98.317,PASS,2025-06-22
788,130,9,25C/60RH,12,101.7072,PASS,2025-12-09
789,297,26,30C/65RH,9,100.106,PASS,2024-07-23
790,299,34,25C/60RH,36,98.737,OOT,2025-03-17
791,8,37,40C/75RH,9,100.1952,PASS,2025-09-25
792,289,45,2-8C,18,95.7206,PASS,2025-10-07
793,233,7,25C/60RH,36,97.1547,OOT,2024-12-23
794,44,37,40C/75RH,6,101.7746,PASS,2024-04-20
795,234,25,40C/75RH,36,100.1083,PASS,2025-07-23
796,99,23,25C/60RH,1,85.0189,PASS,2026-01-06
797,179,6,30C/65RH,24,103.8398,PASS,2026-01-17
798,252,30,40C/75RH,18,96.8046,PASS,2024-04-18
799,294,17,2-8C,0,98.9205,PASS,2025-05-03
800,106,42,2-8C,6,99.537,PASS,2024-02-16
801,26,6,30C/65RH,1,98.3844,OOT,2024-01-26
802,211,11,40C/75RH,3,102.8054,PASS,2025-10-07
803,38,21,40C/75RH,6,95.1076,PASS,2025-05-19
804,155,26,40C/75RH,18,92.848,PASS,2025-07-07
805,258,25,30C/65RH,9,106.3962,PASS,2024-05-21
806,175,14,2-8C,9,94.9135,PASS,2024-12-24
807,212,29,30C/65RH,0,104.0534,OOT,2024-05-28
808,196,5,40C/75RH,9,93.1637,PASS,2024-08-17
809,67,14,25C/60RH,18,99.9898,PASS,2025-07-02
810,36,14,40C/75RH,12,80.7527,PASS,2024-01-15
811,191,12,40C/75RH,1,89.6979,PASS,2024-02-25
812,219,17,40C/75RH,0,94.6312,PASS,2025-01-23
813,18,22,30C/65RH,36,99.921,OOS,2025-11-30
814,190,37,40C/75RH,36,83.781,PASS,2025-11-17
815,56,6,40C/75RH,6,91.6338,PASS,2024-10-24
816,19,6,2-8C,18,85.6063,PASS,2024-03-10
817,263,28,30C/65RH,36,97.8836,PASS,2025-12-04
818,77,11,40C/75RH,18,95.7133,PASS,2025-08-20
819,268,38,40C/75RH,3,98.8067,PASS,2025-05-18
820,294,41,25C/60RH,3,90.8469,PASS,2024-11-19
821,131,34,30C/65RH,6,97.4855,PASS,2025-07-10
822,97,4,30C/65RH,0,95.8156,PASS,2025-09-15
823,165,33,2-8C,36,101.1797,OOT,2026-02-08
824,155,3,2-8C,12,97.6509,PASS,2025-04-12
825,235,37,40C/75RH,18,105.3171,PASS,2024-11-08
826,270,27,40C/75RH,0,99.0639,PASS,2025-12-26
827,294,10,30C/65RH,18,85.8183,PASS,2025-10-14
828,42,19,30C/65RH,1,110.1402,PASS,2025-02-09
829,139,45,30C/65RH,12,99.827,PASS,2024-05-10
830,284,32,25C/60RH,6,93.8781,PASS,2024-11-10
831,139,17,40C/75RH,1,106.3523,PASS,2025-05-01
832,159,16,25C/60RH,3,89.8729,PASS,2024-11-28
833,93,22,2-8C,12,84.7068,PASS,2026-04-29
834,51,3,25C/60RH,24,99.1806,PASS,2025-03-15
835,104,38,30C/65RH,6,82.9851,PASS,2025-02-21
836,98,43,25C/60RH,36,101.432,PASS,2025-08-01
837,84,22,30C/65RH,9,89.9009,PASS,2025-02-15
838,152,24,40C/75RH,12,94.0317,OOS,2025-07-04
839,239,41,25C/60RH,6,102.6198,PASS,2026-04-10
840,289,38,30C/65RH,36,96.3586,OOT,2024-01-27
841,164,14,40C/75RH,1,87.6166,PASS,2024-08-17
842,233,31,30C/65RH,18,102.6584,PASS,2025-01-27
843,200,25,25C/60RH,1,95.322,PASS,2024-09-01
844,101,32,2-8C,36,99.2516,OOT,2024-09-10
845,46,18,25C/60RH,3,93.5751,PASS,2025-10-05
846,56,29,30C/65RH,18,108.0262,PASS,2025-03-15
847,80,44,25C/60RH,3,99.7919,PASS,2025-10-05
848,84,13,2-8C,9,88.1871,PASS,2026-03-24
849,237,22,40C/75RH,12,105.2976,PASS,2025-09-09
850,230,19,40C/75RH,1,93.3572,PASS,2025-11-11
851,119,21,25C/60RH,1,104.7621,PASS,2024-01-01
852,77,27,30C/65RH,9,104.705,PASS,2025-07-16
853,120,19,40C/75RH,9,87.703,PASS,2025-03-17
854,130,1,40C/75RH,24,98.3574,PASS,2025-12-25
855,221,35,2-8C,24,92.7632,PASS,2025-10-14
856,272,39,30C/65RH,9,115.9018,PASS,2025-09-05
857,96,31,25C/60RH,3,97.6694,PASS,2024-09-10
858,93,34,30C/65RH,3,87.7706,PASS,2026-01-22
859,196,37,30C/65RH,9,100.2752,PASS,2024-07-19
860,179,20,25C/60RH,0,98.9386,PASS,2026-03-19
861,150,37,25C/60RH,24,94.3809,PASS,2026-01-19
862,240,26,40C/75RH,9,91.238,PASS,2024-08-29
863,119,14,30C/65RH,3,97.6225,PASS,2024-11-29
864,233,36,30C/65RH,1,96.2616,PASS,2024-04-17
865,103,25,25C/60RH,18,98.5043,OOS,2026-04-28
866,260,14,25C/60RH,12,94.7991,PASS,2024-06-23
867,7,13,30C/65RH,6,85.1892,PASS,2026-04-26
868,185,20,30C/65RH,24,107.4512,PASS,2025-12-18
869,236,15,25C/60RH,24,99.2015,PASS,2024-09-07
870,55,19,40C/75RH,12,94.833,PASS,2025-12-31
871,126,21,30C/65RH,24,100.5036,PASS,2025-05-09
872,120,43,25C/60RH,3,103.4782,PASS,2025-03-23
873,219,2,40C/75RH,6,94.7312,PASS,2024-12-19
874,2,45,25C/60RH,1,95.2857,PASS,2026-04-07
875,300,18,30C/65RH,3,101.5205,PASS,2024-03-28
876,151,18,2-8C,6,111.4447,PASS,2026-04-03
877,39,18,30C/65RH,1,95.4936,OOS,2024-09-16
878,217,3,25C/60RH,9,101.7189,PASS,2024-09-28
879,290,25,30C/65RH,6,96.8271,PASS,2024-12-03
880,125,44,30C/65RH,36,94.7566,PASS,2024-12-24
881,25,6,25C/60RH,24,101.3324,PASS,2025-08-29
882,248,16,40C/75RH,1,89.7294,PASS,2025-02-13
883,124,24,30C/65RH,0,91.7064,PASS,2024-11-05
884,262,6,30C/65RH,9,96.0579,PASS,2025-02-06
885,205,43,25C/60RH,1,95.4455,PASS,2024-09-20
886,158,34,40C/75RH,1,85.3339,PASS,2025-12-09
887,59,24,2-8C,6,90.7348,PASS,2025-07-11
888,4,20,40C/75RH,36,89.8017,OOT,2024-09-26
889,251,20,25C/60RH,0,100.9684,OOT,2024-05-28
890,148,39,2-8C,3,103.6954,PASS,2026-03-01
891,120,38,40C/75RH,3,89.7403,PASS,2025-10-08
892,141,2,2-8C,9,102.4463,OOS,2025-12-13
893,22,18,40C/75RH,3,109.75,PASS,2025-02-21
894,132,23,30C/65RH,24,99.8253,PASS,2026-04-14
895,176,15,30C/65RH,18,103.9151,PASS,2024-05-12
896,103,17,25C/60RH,36,95.333,PASS,2026-01-04
897,115,9,2-8C,24,97.6299,PASS,2025-12-17
898,163,2,30C/65RH,1,80.7724,PASS,2026-03-24
899,186,35,40C/75RH,12,90.4079,PASS,2024-01-12
900,188,14,2-8C,1,79.0032,PASS,2024-07-02
901,26,29,30C/65RH,9,97.6734,PASS,2024-04-24
902,112,38,25C/60RH,0,94.9986,OOT,2025-03-17
903,154,36,40C/75RH,36,95.4555,PASS,2024-11-19
904,204,19,30C/65RH,24,90.5017,PASS,2026-03-08
905,141,7,30C/65RH,36,90.7182,PASS,2024-12-31
906,6,27,2-8C,12,103.1991,PASS,2025-03-20
907,168,32,40C/75RH,18,98.2679,PASS,2025-01-21
908,285,21,30C/65RH,3,99.0485,PASS,2026-01-01
909,183,4,40C/75RH,3,94.5699,PASS,2025-11-12
910,247,19,2-8C,9,112.1001,PASS,2025-01-05
911,280,4,30C/65RH,36,107.0429,PASS,2024-11-09
912,209,33,40C/75RH,3,106.3543,PASS,2026-01-23
913,136,32,2-8C,18,93.4032,PASS,2026-04-17
914,128,18,2-8C,9,94.7562,PASS,2024-10-29
915,86,31,30C/65RH,6,96.2125,PASS,2025-12-21
916,177,45,30C/65RH,1,101.0721,OOS,2024-12-22
